sep=; 
1089;36.3;141.5;0.0119525;481.426;23.4005;-82.875;0.214315;0.0786582;true;0;0;0;0;0;0;true;
1090;36.3333;141.5;0.0119525;481.426;23.4005;-82.875;0.214315;0.0786582;true;0;0;0;0;0;0;true;
1091;36.3667;141.5;0.0119525;481.426;23.4005;-82.875;0.214315;0.0786582;true;0;0;0;0;0;0;true;
1092;36.4;141.5;0.0119525;481.426;23.4005;-82.875;0.214315;0.0786582;true;0;0;0;0;0;0;true;
1093;36.4333;141.5;0.0119525;481.426;23.4005;-82.875;0.214315;0.0786582;true;0;0;0;0;0;0;true;
1094;36.4667;141.5;0.0119525;481.426;23.4005;-82.875;0.214315;0.0786582;true;0;0;0;0;0;0;true;
1095;36.5;141.5;0.0119525;481.426;23.4005;-82.875;0.214315;0.0786582;true;0;0;0;0;0;0;true;
1096;36.5333;141.5;0.0119525;481.426;23.4005;-82.875;0.214315;0.0786582;true;0;0;0;0;0;0;true;
1097;36.5667;141.5;0.0119525;481.426;23.4005;-82.875;0.214315;0.0786582;true;0;0;0;0;0;0;true;
1098;36.6;141.5;0.0119525;481.426;23.4005;-82.875;0.214315;0.0786582;true;0;0;0;0;0;0;true;
1099;36.6333;141.5;0.0119525;481.426;23.4005;-82.875;0.214315;0.0786582;true;0;0;0;0;0;0;true;
1100;36.6667;141.5;0.0119525;481.426;23.4005;-82.875;0.214315;0.0786582;true;0;0;0;0;0;0;true;
1101;36.7;141.5;0.0119525;481.426;23.4005;-82.875;0.214315;0.0786582;true;0;0;0;0;0;0;true;
1102;36.7333;141.5;0.0119525;481.426;23.4005;-82.875;0.214315;0.0786582;true;0;0;0;0;0;0;true;
1103;36.7667;141.5;0.0119525;481.426;23.4005;-82.875;0.214315;0.0786582;true;0;0;0;0;0;0;true;
1104;36.8;141.5;0.0119525;481.426;23.4005;-82.875;0.214315;0.0786582;true;0;0;0;0;0;0;true;
1105;36.8333;141.5;0.0119525;481.426;23.4005;-82.875;0.214315;0.0786582;true;0;0;0;0;0;0;true;
1106;36.8667;141.5;0.0119525;481.426;23.4005;-82.875;0.214315;0.0786582;true;0;0;0;0;0;0;true;
1107;36.9;141.5;0.0119525;481.426;23.4005;-82.875;0.214315;0.0786582;true;0;0;0;0;0;0;true;
1108;36.9333;141.5;0.0119525;481.426;23.4005;-82.875;0.214315;0.0786582;true;0;0;0;0;0;0;true;
1109;36.9667;141.5;0.0119525;481.426;23.4005;-82.875;0.214315;0.0786582;true;0;0;0;0;0;0;true;
1110;37;141.5;0.0119525;481.426;23.4005;-82.875;0.214315;0.0786582;true;0;0;0;0;0;0;true;
1111;37.0333;141.5;0.0119525;481.426;23.4005;-82.875;0.214315;0.0786582;true;0;0;0;0;0;0;true;
1112;37.0667;141.5;0.0119525;481.426;23.4005;-82.875;0.214315;0.0786582;true;0;0;0;0;0;0;true;
1113;37.1;141.5;0.0119525;481.426;23.4005;-82.875;0.214315;0.0786582;true;0;0;0;0;0;0;true;
1114;37.1333;141.5;0.0119525;481.426;23.4005;-82.875;0.214315;0.0786582;true;0;0;0;0;0;0;true;
1115;37.1667;141.5;0.0119525;481.426;23.4005;-82.875;0.214315;0.0786582;true;0;0;0;0;0;0;true;
1116;37.2;154;0.0130084;469.334;24.3063;-83.6598;0.216184;0.0832259;true;12.1259;0.111446;0.00105587;0.00186927;0.00456771;-0.784828;false;
1117;37.2333;154;0.0130084;469.334;24.3063;-83.6598;0.216184;0.0832259;true;0;0;0;0;0;0;true;
1118;37.2667;154;0.0130084;469.334;24.3063;-83.6598;0.216184;0.0832259;true;0;0;0;0;0;0;true;
1119;37.3;154;0.0130084;469.334;24.3063;-83.6598;0.216184;0.0832259;true;0;0;0;0;0;0;true;
1120;37.3333;154;0.0130084;469.334;24.3063;-83.6598;0.216184;0.0832259;true;0;0;0;0;0;0;true;
1121;37.3667;154;0.0130084;469.334;24.3063;-83.6598;0.216184;0.0832259;true;0;0;0;0;0;0;true;
1122;37.4;163.5;0.0138108;454.943;23.1397;-82.875;0.224574;0.084358;true;14.4387;0.132703;0.000802465;0.00839046;0.00113215;0.784828;false;
1123;37.4333;163.5;0.0138108;454.943;23.1397;-82.875;0.224574;0.084358;true;0;0;0;0;0;0;true;
1124;37.4667;163.5;0.0138108;454.943;23.1397;-82.875;0.224574;0.084358;true;0;0;0;0;0;0;true;
1125;37.5;163.5;0.0138108;454.943;23.1397;-82.875;0.224574;0.084358;true;0;0;0;0;0;0;true;
1126;37.5333;167;0.0141065;441.081;22.7046;0;0.0919075;0.23896;true;13.8689;0.127466;0.000295645;-0.132667;0.154601;82.875;false;
1127;37.5667;167;0.0141065;441.081;22.7046;0;0.0919075;0.23896;true;0;0;0;0;0;0;true;
1128;37.6;167;0.0141065;441.081;22.7046;0;0.0919075;0.23896;true;0;0;0;0;0;0;true;
1129;37.6333;167;0.0141065;441.081;22.7046;0;0.0919075;0.23896;true;0;0;0;0;0;0;true;
1130;37.6667;148.5;0.0125438;429.228;21.9764;-81.2538;0.225699;0.0824537;true;11.8753;0.109143;-0.00156269;0.133792;-0.156506;-81.2538;false;
1131;37.7;148.5;0.0125438;429.228;21.9764;-81.2538;0.225699;0.0824537;true;0;0;0;0;0;0;true;
1132;37.7333;130.5;0.0110233;417.109;22;-80.5377;0.20549;0.0755475;true;12.1193;0.111386;-0.00152046;-0.0202102;-0.00690616;0.716164;false;
1133;37.7667;130.5;0.0110233;417.109;22;-80.5377;0.20549;0.0755475;true;0;0;0;0;0;0;true;
1134;37.8;130.5;0.0110233;417.109;22;-80.5377;0.20549;0.0755475;true;0;0;0;0;0;0;true;
1135;37.8333;130.5;0.0110233;417.109;22;-80.5377;0.20549;0.0755475;true;0;0;0;0;0;0;true;
1136;37.8667;128.5;0.0108544;404.799;20.1933;-75.9638;0.198389;0.0757889;true;12.4415;0.114347;-0.00016894;-0.00710071;0.000241361;4.57391;false;
1137;37.9;128.5;0.0108544;404.799;20.1933;-75.9638;0.198389;0.0757889;true;0;0;0;0;0;0;true;
1138;37.9333;128.5;0.0108544;404.799;20.1933;-75.9638;0.198389;0.0757889;true;0;0;0;0;0;0;true;
1139;37.9667;127;0.0107277;393.37;19.0774;0;0.073526;0.202197;true;11.4832;0.105539;-0.000126705;-0.124863;0.126408;75.9638;false;
1140;38;127;0.0107277;393.37;19.0774;0;0.073526;0.202197;true;0;0;0;0;0;0;true;
1141;38.0333;127;0.0107277;393.37;19.0774;0;0.073526;0.202197;true;0;0;0;0;0;0;true;
1142;38.0667;127;0.0107277;393.37;19.0774;0;0.073526;0.202197;true;0;0;0;0;0;0;true;
1143;38.1;136;0.0114879;381.875;20.4718;-78.6901;0.216294;0.0739006;true;11.5793;0.106422;0.00076023;0.142768;-0.128296;-78.6901;false;
1144;38.1333;136;0.0114879;381.875;20.4718;-78.6901;0.216294;0.0739006;true;0;0;0;0;0;0;true;
1145;38.1667;136;0.0114879;381.875;20.4718;-78.6901;0.216294;0.0739006;true;0;0;0;0;0;0;true;
1146;38.2;136;0.0114879;381.875;20.4718;-78.6901;0.216294;0.0739006;true;0;0;0;0;0;0;true;
1147;38.2333;136;0.0114879;381.875;20.4718;-78.6901;0.216294;0.0739006;true;0;0;0;0;0;0;true;
1148;38.2667;136;0.0114879;381.875;20.4718;-78.6901;0.216294;0.0739006;true;0;0;0;0;0;0;true;
1149;38.3;135;0.0114034;370.452;17.1062;-60.2551;0.218875;0.0786582;true;11.9087;0.10945;-8.447e-05;0.00258009;0.00475745;18.435;false;
1150;38.3333;135;0.0114034;370.452;17.1062;-60.2551;0.218875;0.0786582;true;0;0;0;0;0;0;true;
1151;38.3667;135;0.0114034;370.452;17.1062;-60.2551;0.218875;0.0786582;true;0;0;0;0;0;0;true;
1152;38.4;135;0.0114034;370.452;17.1062;-60.2551;0.218875;0.0786582;true;0;0;0;0;0;0;true;
1153;38.4333;135;0.0114034;370.452;17.1062;-60.2551;0.218875;0.0786582;true;0;0;0;0;0;0;true;
1154;38.4667;135;0.0114034;370.452;17.1062;-60.2551;0.218875;0.0786582;true;0;0;0;0;0;0;true;
1155;38.5;135;0.0114034;370.452;17.1062;-60.2551;0.218875;0.0786582;true;0;0;0;0;0;0;true;
1156;38.5333;135;0.0114034;370.452;17.1062;-60.2551;0.218875;0.0786582;true;0;0;0;0;0;0;true;
1157;38.5667;132.5;0.0111923;359.281;15.3899;-63.435;0.201402;0.0739841;true;11.3024;0.103878;-0.000211175;-0.0174735;-0.00467398;-3.17984;false;
1158;38.6;132.5;0.0111923;359.281;15.3899;-63.435;0.201402;0.0739841;true;0;0;0;0;0;0;true;
1159;38.6333;132.5;0.0111923;359.281;15.3899;-63.435;0.201402;0.0739841;true;0;0;0;0;0;0;true;
1160;38.6667;132.5;0.0111923;359.281;15.3899;-63.435;0.201402;0.0739841;true;0;0;0;0;0;0;true;
1161;38.7;132.5;0.0111923;359.281;15.3899;-63.435;0.201402;0.0739841;true;0;0;0;0;0;0;true;
1162;38.7333;132.5;0.0111923;359.281;15.3899;-63.435;0.201402;0.0739841;true;0;0;0;0;0;0;true;
1163;38.7667;132.5;0.0111923;359.281;15.3899;-63.435;0.201402;0.0739841;true;0;0;0;0;0;0;true;
1164;38.8;132.5;0.0111923;359.281;15.3899;-63.435;0.201402;0.0739841;true;0;0;0;0;0;0;true;
1165;38.8333;132.5;0.0111923;359.281;15.3899;-63.435;0.201402;0.0739841;true;0;0;0;0;0;0;true;
1166;38.8667;140.5;0.011868;347.54;14.1708;-12.5288;0.0717752;0.224298;true;11.8039;0.108487;0.00067576;-0.129626;0.150313;50.9061;false;
1167;38.9;140.5;0.011868;347.54;14.1708;-12.5288;0.0717752;0.224298;true;0;0;0;0;0;0;true;
1168;38.9333;140.5;0.011868;347.54;14.1708;-12.5288;0.0717752;0.224298;true;0;0;0;0;0;0;true;
1169;38.9667;140.5;0.011868;347.54;14.1708;-12.5288;0.0717752;0.224298;true;0;0;0;0;0;0;true;
1170;39;142;0.0119947;335.954;12.2594;-6.34019;0.0872856;0.228364;true;11.7421;0.107919;0.000126705;0.0155104;0.00406616;6.18862;false;
1171;39.0333;142;0.0119947;335.954;12.2594;-6.34019;0.0872856;0.228364;true;0;0;0;0;0;0;true;
1172;39.0667;142;0.0119947;335.954;12.2594;-6.34019;0.0872856;0.228364;true;0;0;0;0;0;0;true;
1173;39.1;142;0.0119947;335.954;12.2594;-6.34019;0.0872856;0.228364;true;0;0;0;0;0;0;true;
1174;39.1333;142;0.0119947;335.954;12.2594;-6.34019;0.0872856;0.228364;true;0;0;0;0;0;0;true;
1175;39.1667;134.5;0.0113612;323.979;12.9108;-6.34019;0.0700315;0.220244;true;11.993;0.110225;-0.000633525;-0.0172542;-0.0081196;0;false;
1176;39.2;134.5;0.0113612;323.979;12.9108;-6.34019;0.0700315;0.220244;true;0;0;0;0;0;0;true;
1177;39.2333;134.5;0.0113612;323.979;12.9108;-6.34019;0.0700315;0.220244;true;0;0;0;0;0;0;true;
1178;39.2667;134.5;0.0113612;323.979;12.9108;-6.34019;0.0700315;0.220244;true;0;0;0;0;0;0;true;
1179;39.3;166;0.014022;309.912;12.3655;0;0.0827168;0.229769;true;14.0779;0.129387;0.0026608;0.0126853;0.00952493;6.34019;false;
1180;39.3333;166;0.014022;309.912;12.3655;0;0.0827168;0.229769;true;0;0;0;0;0;0;true;
1181;39.3667;166;0.014022;309.912;12.3655;0;0.0827168;0.229769;true;0;0;0;0;0;0;true;
1182;39.4;150.5;0.0127127;294.667;12.0587;0;0.073526;0.229769;true;15.2481;0.140142;-0.00130928;-0.00919075;0;0;false;
1183;39.4333;150.5;0.0127127;294.667;12.0587;0;0.073526;0.229769;true;0;0;0;0;0;0;true;
1184;39.4667;150.5;0.0127127;294.667;12.0587;0;0.073526;0.229769;true;0;0;0;0;0;0;true;
1185;39.5;150.5;0.0127127;294.667;12.0587;0;0.073526;0.229769;true;0;0;0;0;0;0;true;
1186;39.5333;161;0.0135997;279.06;12.7298;-8.1301;0.0818855;0.230059;true;15.6211;0.14357;0.000886935;0.00835941;0.000290244;-8.1301;false;
1187;39.5667;161;0.0135997;279.06;12.7298;-8.1301;0.0818855;0.230059;true;0;0;0;0;0;0;true;
1188;39.6;161;0.0135997;279.06;12.7298;-8.1301;0.0818855;0.230059;true;0;0;0;0;0;0;true;
1189;39.6333;161;0.0135997;279.06;12.7298;-8.1301;0.0818855;0.230059;true;0;0;0;0;0;0;true;
1190;39.6667;161;0.0135997;279.06;12.7298;-8.1301;0.0818855;0.230059;true;0;0;0;0;0;0;true;
1191;39.7;154;0.0130084;267.092;12.6212;-7.12502;0.0763782;0.232555;true;11.9685;0.11;-0.00059129;-0.00550727;0.00249532;1.00509;false;
1192;39.7333;154;0.0130084;267.092;12.6212;-7.12502;0.0763782;0.232555;true;0;0;0;0;0;0;true;
1193;39.7667;154;0.0130084;267.092;12.6212;-7.12502;0.0763782;0.232555;true;0;0;0;0;0;0;true;
1194;39.8;154;0.0130084;267.092;12.6212;-7.12502;0.0763782;0.232555;true;0;0;0;0;0;0;true;
1195;39.8333;154;0.0130084;267.092;12.6212;-7.12502;0.0763782;0.232555;true;0;0;0;0;0;0;true;
1196;39.8667;143.5;0.0121214;252.82;13.6527;-15.9454;0.084584;0.210829;true;14.3092;0.131512;-0.000886935;0.00820577;-0.0217257;-8.82038;false;
1197;39.9;143.5;0.0121214;252.82;13.6527;-15.9454;0.084584;0.210829;true;0;0;0;0;0;0;true;
1198;39.9333;143.5;0.0121214;252.82;13.6527;-15.9454;0.084584;0.210829;true;0;0;0;0;0;0;true;
1199;39.9667;143.5;0.0121214;252.82;13.6527;-15.9454;0.084584;0.210829;true;0;0;0;0;0;0;true;
1200;40;147;0.0124171;241.685;14.2778;-13.2405;0.0736766;0.263657;true;11.1527;0.102502;0.000295645;-0.0109074;0.0528281;2.70487;false;
1201;40.0333;147;0.0124171;241.685;14.2778;-13.2405;0.0736766;0.263657;true;0;0;0;0;0;0;true;
1202;40.0667;147;0.0124171;241.685;14.2778;-13.2405;0.0736766;0.263657;true;0;0;0;0;0;0;true;
1203;40.1;147;0.0124171;241.685;14.2778;-13.2405;0.0736766;0.263657;true;0;0;0;0;0;0;true;
1204;40.1333;147;0.0124171;241.685;14.2778;-13.2405;0.0736766;0.263657;true;0;0;0;0;0;0;true;
1205;40.1667;105;0.00886935;225.543;13.181;-11.3099;0.0702958;0.218098;true;16.1792;0.148699;-0.00354774;-0.00338079;-0.0455597;1.93059;false;
1206;40.2;105;0.00886935;225.543;13.181;-11.3099;0.0702958;0.218098;true;0;0;0;0;0;0;true;
1207;40.2333;105;0.00886935;225.543;13.181;-11.3099;0.0702958;0.218098;true;0;0;0;0;0;0;true;
1208;40.2667;115;0.00971405;212.874;14.1565;0;0.073526;0.202197;true;12.7065;0.116782;0.0008447;0.00323028;-0.0159005;11.3099;false;
1209;40.3;115;0.00971405;212.874;14.1565;0;0.073526;0.202197;true;0;0;0;0;0;0;true;
1210;40.3333;115;0.00971405;212.874;14.1565;0;0.073526;0.202197;true;0;0;0;0;0;0;true;
1211;40.3667;115;0.00971405;212.874;14.1565;0;0.073526;0.202197;true;0;0;0;0;0;0;true;
1212;40.4;140;0.0118258;197.095;13.6833;0;0.073526;0.211387;true;15.7858;0.145083;0.00211175;0;0.00919075;0;false;
1213;40.4333;140;0.0118258;197.095;13.6833;0;0.073526;0.211387;true;0;0;0;0;0;0;true;
1214;40.4667;140;0.0118258;197.095;13.6833;0;0.073526;0.211387;true;0;0;0;0;0;0;true;
1215;40.5;140;0.0118258;197.095;13.6833;0;0.073526;0.211387;true;0;0;0;0;0;0;true;
1216;40.5333;151.5;0.0127972;182.991;14.2222;-11.3099;0.0829129;0.2199;true;14.1143;0.129721;0.000971405;0.00938688;0.00851218;-11.3099;false;
1217;40.5667;151.5;0.0127972;182.991;14.2222;-11.3099;0.0829129;0.2199;true;0;0;0;0;0;0;true;
1218;40.6;154.5;0.0130506;170.714;15.2179;0;0.0827168;0.229769;true;12.3174;0.113206;0.00025341;-0.000196152;0.00986931;11.3099;false;
1219;40.6333;154.5;0.0130506;170.714;15.2179;0;0.0827168;0.229769;true;0;0;0;0;0;0;true;
1220;40.6667;154.5;0.0130506;170.714;15.2179;0;0.0827168;0.229769;true;0;0;0;0;0;0;true;
1221;40.7;154.5;0.0130506;170.714;15.2179;0;0.0827168;0.229769;true;0;0;0;0;0;0;true;
1222;40.7333;154.5;0.0130506;170.714;15.2179;0;0.0827168;0.229769;true;0;0;0;0;0;0;true;
1223;40.7667;132.5;0.0111923;158.596;13.5748;-7.12502;0.0752382;0.214315;true;12.2288;0.112392;-0.00185834;-0.00747858;-0.015454;-7.12502;false;
1224;40.8;132.5;0.0111923;158.596;13.5748;-7.12502;0.0752382;0.214315;true;0;0;0;0;0;0;true;
1225;40.8333;132.5;0.0111923;158.596;13.5748;-7.12502;0.0752382;0.214315;true;0;0;0;0;0;0;true;
1226;40.8667;127.5;0.0107699;147.535;13.2863;-7.12502;0.0729582;0.214315;true;11.0653;0.101698;-0.00042235;-0.00227995;0;0;false;
1227;40.9;127.5;0.0107699;147.535;13.2863;-7.12502;0.0729582;0.214315;true;0;0;0;0;0;0;true;
1228;40.9333;127.5;0.0107699;147.535;13.2863;-7.12502;0.0729582;0.214315;true;0;0;0;0;0;0;true;
1229;40.9667;129;0.0108966;132.339;14.4018;-14.0362;0.0735599;0.202846;true;15.237;0.14004;0.000126705;0.000601563;-0.0114681;-6.91123;false;
1230;41;129;0.0108966;132.339;14.4018;-14.0362;0.0735599;0.202846;true;0;0;0;0;0;0;true;
1231;41.0333;129;0.0108966;132.339;14.4018;-14.0362;0.0735599;0.202846;true;0;0;0;0;0;0;true;
1232;41.0667;125.5;0.010601;119.912;14.2019;-6.34019;0.0700315;0.20502;true;12.4278;0.114221;-0.000295645;-0.00352832;0.00217298;7.69605;false;
1233;41.1;125.5;0.010601;119.912;14.2019;-6.34019;0.0700315;0.20502;true;0;0;0;0;0;0;true;
1234;41.1333;128.5;0.0108544;108.559;14.9235;0;0.073526;0.193006;true;11.3762;0.104556;0.00025341;0.00349455;-0.0120139;6.34019;false;
1235;41.1667;128.5;0.0108544;108.559;14.9235;0;0.073526;0.193006;true;0;0;0;0;0;0;true;
1236;41.2;118.5;0.0100097;97.1842;14.8017;-11.3099;0.0684933;0.187456;true;11.3754;0.104549;-0.0008447;-0.00503273;-0.0055505;-11.3099;false;
1237;41.2333;118.5;0.0100097;97.1842;14.8017;-11.3099;0.0684933;0.187456;true;0;0;0;0;0;0;true;
1238;41.2667;118.5;0.0100097;97.1842;14.8017;-11.3099;0.0684933;0.187456;true;0;0;0;0;0;0;true;
1239;41.3;118.5;0.0100097;97.1842;14.8017;-11.3099;0.0684933;0.187456;true;0;0;0;0;0;0;true;
1240;41.3333;123.5;0.010432;80.3468;14.1795;-5.71059;0.0685886;0.213082;true;16.8489;0.154854;0.00042235;9.52668e-05;0.0256265;5.59934;false;
1241;41.3667;123.5;0.010432;80.3468;14.1795;-5.71059;0.0685886;0.213082;true;0;0;0;0;0;0;true;
1242;41.4;123.5;0.010432;80.3468;14.1795;-5.71059;0.0685886;0.213082;true;0;0;0;0;0;0;true;
1243;41.4333;123.5;0.010432;80.3468;14.1795;-5.71059;0.0685886;0.213082;true;0;0;0;0;0;0;true;
1244;41.4667;132;0.01115;68.5202;14.5593;0;0.073526;0.220578;true;11.8327;0.108751;0.000717995;0.00493747;0.00749629;5.71059;false;
1245;41.5;132;0.01115;68.5202;14.5593;0;0.073526;0.220578;true;0;0;0;0;0;0;true;
1246;41.5333;132;0.01115;68.5202;14.5593;0;0.073526;0.220578;true;0;0;0;0;0;0;true;
1247;41.5667;132;0.01115;68.5202;14.5593;0;0.073526;0.220578;true;0;0;0;0;0;0;true;
1248;41.6;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;11.4544;0.105275;0.00109811;0.00921474;0.0027224;-12.5288;false;
1249;41.6333;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1250;41.6667;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1251;41.7;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1252;41.7333;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1253;41.7667;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1254;41.8;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1255;41.8333;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1256;41.8667;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1257;41.9;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1258;41.9333;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1259;41.9667;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1260;42;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1261;42.0333;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1262;42.0667;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1263;42.1;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1264;42.1333;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1265;42.1667;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1266;42.2;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1267;42.2333;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1268;42.2667;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1269;42.3;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1270;42.3333;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1271;42.3667;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1272;42.4;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1273;42.4333;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1274;42.4667;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1275;42.5;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1276;42.5333;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1277;42.5667;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1278;42.6;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1279;42.6333;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1280;42.6667;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1281;42.7;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1282;42.7333;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1283;42.7667;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1284;42.8;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1285;42.8333;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1286;42.8667;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1287;42.9;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1288;42.9333;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
1289;42.9667;145;0.0122481;57.0724;14.9494;-12.5288;0.0827408;0.2233;true;0;0;0;0;0;0;true;
